bits,prime_index,prime,prime_mod_12,smoothness_exponent,order_bound,discriminant_exponent,discriminant_bound,explicit_order_count,explicit_success,explicit_smooth_count,explicit_best_order,explicit_best_lpf,explicit_first_smooth_order,bounded_cm_success,cm_discriminant,cm_class_number,cm_conductor,cm_trace,cm_order,cm_lpf,measurement_ms
36,25,68719476209,5,3,46656,3,46656,5,0,0,68719546580,76333,,1,-8,1,13450,522906,68718953304,18089,15.434199944138527
36,26,68719476197,5,2,1296,3,46656,5,0,0,68719903466,661417,,1,-1879,27,6524,441478,68719034720,1009,18.255800008773804
36,26,68719476197,5,3,46656,3,46656,5,0,0,68719903466,661417,,1,-139,3,39116,-249398,68719725596,7681,18.255800008773804
36,27,68719476181,1,2,1296,3,46656,10,1,1,68719001000,449,68719001000,1,-4,1,110770,475182,68719001000,449,1.6717000398784876
36,27,68719476181,1,3,46656,3,46656,10,1,2,68719001000,449,68719001000,1,-3,1,291084,143834,68719332348,18919,1.6717000398784876
36,28,68719476169,1,2,1296,3,46656,10,0,0,68719972843,39439,,1,-15,2,124040,-209974,68719686144,587,2.167399972677231
36,28,68719476169,1,3,46656,3,46656,10,1,1,68719972843,39439,68719972843,1,-3,1,96943,-496673,68719972843,39439,2.167399972677231
36,29,68719476157,1,2,1296,3,46656,10,0,0,68719885767,1597,,1,-5151,68,7212,-83422,68719559580,1229,42.44400002062321
36,29,68719476157,1,3,46656,3,46656,10,1,3,68719885767,1597,68718970420,1,-3,1,299276,-78610,68719554768,8893,42.44400002062321
36,30,68719476149,5,2,1296,3,46656,5,0,0,68719476150,19163,,1,-79,5,38132,-400010,68719876160,593,2.563399961218238
36,30,68719476149,5,3,46656,3,46656,5,1,1,68719476150,19163,68719476150,1,-7,1,54436,504118,68718972032,2293,2.563399961218238
36,31,68719476109,1,2,1296,3,46656,10,0,0,68719655916,3067,,1,-211,3,7524,-512770,68719988880,631,5.5475999834015965
36,31,68719476109,1,3,46656,3,46656,10,1,4,68719655916,3067,68719296304,1,-3,1,52267,-516413,68719992523,23017,5.5475999834015965
36,32,68719476053,5,2,1296,3,46656,5,0,0,68719956698,249497,,1,-2228,18,7034,-405762,68719881816,1091,21.857199957594275
36,32,68719476053,5,3,46656,3,46656,5,0,0,68719956698,249497,,1,-79,5,40972,377174,68719098880,39827,21.857199957594275
40,1,1099511627689,1,2,1600,3,64000,10,0,0,1099509536713,15889,,1,-123,2,173808,826022,1099510801668,977,7.146400050260127
40,1,1099511627689,1,3,64000,3,64000,10,1,4,1099509536713,15889,1099509536713,1,-3,1,1091912,906218,1099510721472,43651,7.146400050260127
40,2,1099511627609,5,2,1600,3,64000,5,0,0,1099511627610,1707767,,1,-20,2,463367,322284,1099511305326,601,1.3280999846756458
40,2,1099511627609,5,3,64000,3,64000,5,0,0,1099511627610,1707767,,1,-19,1,87112,2062490,1099509565120,47981,1.3280999846756458
40,3,1099511627581,1,2,1600,3,64000,10,0,0,1099512221314,5669,,1,-583,8,44564,1800066,1099509827516,683,15.772799961268902
40,3,1099511627581,1,3,64000,3,64000,10,1,2,1099512221314,5669,1099511033850,1,-4,1,1005675,-593732,1099512221314,5669,15.772799961268902
40,4,1099511627573,5,2,1600,3,64000,5,0,0,1099511627574,56569,,0,,,,,,,577.4500999832526
40,4,1099511627573,5,3,64000,3,64000,5,1,1,1099511627574,56569,1099511627574,1,-79,5,234812,205546,1099511422028,34217,577.4500999832526
40,5,1099511627563,7,2,1600,3,64000,7,0,0,1099510361157,106591,,1,-25243,17,6142,-1856280,1099513483844,1433,169.09790004137903
40,5,1099511627563,7,3,64000,3,64000,7,0,0,1099510361157,106591,,1,-43,1,18201,2093753,1099509533811,33409,169.09790004137903
40,6,1099511627491,7,2,1600,3,64000,7,0,0,1099511627492,17401,,1,-579,8,34035,-1930633,1099513558125,887,10.5339998845011
40,6,1099511627491,7,3,64000,3,64000,7,1,1,1099511627492,17401,1099511627492,1,-91,2,219715,-71067,1099511698559,48091,10.5339998845011
40,7,1099511627483,11,2,1600,3,64000,1,0,0,1099511627484,317459,,1,-307,3,54058,1871072,1099509756412,317,4.7697999980300665
40,7,1099511627483,11,3,64000,3,64000,1,0,0,1099511627484,317459,,1,-47,5,295702,-537012,1099512164496,2143,4.7697999980300665
40,8,1099511627477,5,2,1600,3,64000,5,0,0,1099510406770,74521,,1,-19124,112,7826,-1796322,1099513423800,1033,184.0919000096619
40,8,1099511627477,5,3,64000,3,64000,5,0,0,1099510406770,74521,,1,-23,3,161012,1949814,1099509677664,25247,184.0919000096619
40,9,1099511627387,11,2,1600,3,64000,1,0,0,1099511627388,19828169,,0,,,,,,,341.2826999556273
40,9,1099511627387,11,3,64000,3,64000,1,0,0,1099511627388,19828169,,1,-232,2,63067,-1864210,1099513491598,34183,341.2826999556273
40,10,1099511627339,11,2,1600,3,64000,1,0,0,1099511627340,19183,,1,-1160,20,26225,1897434,1099509729906,1571,9.249399998225272
40,10,1099511627339,11,3,64000,3,64000,1,1,1,1099511627340,19183,1099511627340,1,-379,3,95705,962609,1099510664731,12457,9.249399998225272
40,11,1099511627321,5,2,1600,3,64000,5,0,0,1099511627322,49157,,1,-2180,32,6100,2077722,1099509549600,79,41.80160001851618
40,11,1099511627321,5,3,64000,3,64000,5,1,1,1099511627322,49157,1099511627322,1,-7,1,380968,1839046,1099509788276,1877,41.80160001851618
40,12,1099511627309,5,2,1600,3,64000,5,0,0,1099511627310,1635229,,1,-259,4,62852,-1837090,1099513464400,797,7.26590002886951
40,12,1099511627309,5,3,64000,3,64000,5,0,0,1099511627310,1635229,,1,-35,2,350759,303201,1099511324109,17713,7.26590002886951
40,13,1099511627297,5,2,1600,3,64000,5,0,0,1099513644226,197641,,1,-424,6,101456,-183518,1099511810816,953,8.841900038532913
40,13,1099511627297,5,3,64000,3,64000,5,0,0,1099513644226,197641,,1,-8,1,398056,-1769310,1099513396608,16067,8.841900038532913
40,14,1099511627293,1,2,1600,3,64000,10,0,0,1099510467724,2239,,1,-123,2,83076,1883918,1099509743376,433,5.014599999412894
40,14,1099511627293,1,3,64000,3,64000,10,1,2,1099510467724,2239,1099510467724,1,-3,1,1008868,1159570,1099510467724,2239,5.014599999412894
40,15,1099511627261,5,2,1600,3,64000,5,0,0,1099511948762,58733,,1,-4999,33,29620,110462,1099511516800,1297,63.50109993945807
40,15,1099511627261,5,3,64000,3,64000,5,1,1,1099511948762,58733,1099511948762,1,-4,1,1036181,-321500,1099511948762,58733,63.50109993945807
40,16,1099511627213,5,2,1600,3,64000,5,0,0,1099509577160,130409,,1,-7444,38,19618,1238186,1099510389028,1109,89.93700006976724
40,16,1099511627213,5,3,64000,3,64000,5,0,0,1099509577160,130409,,1,-68,4,210046,1182342,1099510444872,3967,89.93700006976724
40,17,1099511627191,7,2,1600,3,64000,7,0,0,1099513122988,29131,,1,-23,3,386994,-976456,1099512603648,179,2.479399903677404
40,17,1099511627191,7,3,64000,3,64000,7,1,1,1099513122988,29131,1099513122988,1,-3,1,848654,-1495796,1099513122988,29131,2.479399903677404
40,18,1099511627177,5,2,1600,3,64000,5,0,0,1099512273730,8369,,1,-2071,30,25112,-1758422,1099513385600,151,31.254200031980872
40,18,1099511627177,5,3,64000,3,64000,5,1,2,1099512273730,8369,1099512273730,1,-4,1,997499,-646552,1099512273730,8369,31.254200031980872
40,19,1099511627173,1,2,1600,3,64000,10,0,0,1099510508018,51449,,1,-31,3,373604,-266586,1099511893760,293,3.3813000191003084
40,19,1099511627173,1,3,64000,3,64000,10,1,1,1099510508018,51449,1099510508018,1,-4,1,886783,1119156,1099510508018,51449,3.3813000191003084
40,20,1099511627143,7,2,1600,3,64000,7,0,0,1099509551364,5179,,1,-29683,27,9369,-1338853,1099512965997,1549,205.99599997512996
40,20,1099511627143,7,3,64000,3,64000,7,1,1,1099509551364,5179,1099509551364,1,-3,1,172418,2075780,1099509551364,5179,205.99599997512996
40,21,1099511627089,1,2,1600,3,64000,10,0,0,1099513173837,421711,,1,-1608,16,24958,1842938,1099509784152,571,55.19979994278401
40,21,1099511627089,1,3,64000,3,64000,10,0,0,1099513173837,421711,,1,-35,2,94752,-2020846,1099513647936,4831,55.19979994278401
40,22,1099511626987,7,2,1600,3,64000,7,0,0,1099511626988,1329499,,1,-159,10,95094,-1720532,1099513347520,659,6.07320002745837
40,22,1099511626987,7,3,64000,3,64000,7,0,0,1099511626988,1329499,,1,-7,1,575934,-1440884,1099513067872,15803,6.07320002745837
40,23,1099511626949,5,2,1600,3,64000,5,0,0,1099513721480,14669,,1,-655,12,196,-2097146,1099513724096,631,18.580400035716593
40,23,1099511626949,5,3,64000,3,64000,5,1,1,1099513721480,14669,1099513721480,1,-4,1,52418,-2094530,1099513721480,14669,18.580400035716593
40,24,1099511626937,5,2,1600,3,64000,5,1,1,1099512649700,853,1099512649700,1,-4,1,915424,-1022762,1099512649700,853,1.305700046941638
40,24,1099511626937,5,3,64000,3,64000,5,1,1,1099512649700,853,1099512649700,1,-4,1,915424,-1022762,1099512649700,853,1.305700046941638
40,25,1099511626793,5,2,1600,3,64000,5,0,0,1099511626794,4058107,,1,-4619,36,29528,608874,1099511017920,953,70.80350001342595
40,25,1099511626793,5,3,64000,3,64000,5,0,0,1099511626794,4058107,,1,-43,1,284827,-953735,1099512580529,7529,70.80350001342595
40,26,1099511626781,5,2,1600,3,64000,5,0,0,1099513498250,15361,,1,-59,3,81185,2002293,1099509624489,631,3.324999939650297
40,26,1099511626781,5,3,64000,3,64000,5,1,1,1099513498250,15361,1099513498250,1,-4,1,473195,-1871468,1099513498250,15361,3.324999939650297
40,27,1099511626771,7,2,1600,3,64000,7,0,0,1099512221556,15733,,1,-331,3,44883,1931645,1099509695127,1019,11.554499971680343
40,27,1099511626771,7,3,64000,3,64000,7,1,1,1099512221556,15733,1099512221556,1,-3,1,1161074,-594784,1099512221556,15733,11.554499971680343
40,28,1099511626727,11,2,1600,3,64000,1,0,0,1099511626728,90659,,1,-907,3,34406,-1823284,1099513450012,839,11.539300088770688
40,28,1099511626727,11,3,64000,3,64000,1,0,0,1099511626728,90659,,1,-47,5,278534,867024,1099510759704,2879,11.539300088770688
40,29,1099511626691,11,2,1600,3,64000,1,0,0,1099511626692,91625968891,,1,-8,1,672191,885054,1099510741638,1201,0.45819999650120735
40,29,1099511626691,11,3,64000,3,64000,1,0,0,1099511626692,91625968891,,1,-8,1,672191,885054,1099510741638,1201,0.45819999650120735
40,30,1099511626559,11,2,1600,3,64000,1,0,0,1099511626560,1145324611,,1,-2623,22,1858,2094992,1099509531568,977,22.420300054363906
40,30,1099511626559,11,3,64000,3,64000,1,0,0,1099511626560,1145324611,,1,-67,1,59686,-2039452,1099513666012,2917,22.420300054363906
40,31,1099511626541,5,2,1600,3,64000,5,0,0,1099513419250,111521,,1,-8459,42,13595,-1683633,1099513310175,821,104.47100002784282
40,31,1099511626541,5,3,64000,3,64000,5,0,0,1099513419250,111521,,1,-95,8,202228,-716178,1099512342720,6577,104.47100002784282
40,32,1099511626469,5,2,1600,3,64000,5,0,0,1099510910290,1088657,,1,-4759,55,23180,-1356826,1099512983296,113,74.275599909015
40,32,1099511626469,5,3,64000,3,64000,5,0,0,1099510910290,1088657,,1,-79,5,204580,-1044826,1099512671296,14107,74.275599909015
