bits,prime_index,prime,prime_mod_12,smoothness_exponent,order_bound,discriminant_exponent,discriminant_bound,explicit_order_count,explicit_success,explicit_smooth_count,explicit_best_order,explicit_best_lpf,explicit_first_smooth_order,bounded_cm_success,cm_discriminant,cm_class_number,cm_conductor,cm_trace,cm_order,cm_lpf,measurement_ms
40,105,1099511624531,11,2,1600,4,2560000,1,0,0,1099511624532,58323341,,1,-5192,32,23165,-1269618,1099512894150,1567,43.518600054085255
40,106,1099511624461,1,2,1600,4,2560000,10,0,0,1099512322952,35509,,1,-1115,10,60183,599603,1099511024859,743,21.53959998395294
40,107,1099511624447,11,2,1600,4,2560000,1,0,0,1099511624448,1226783,,1,-13688,52,12287,-1526946,1099513151394,1307,117.2917999792844
40,108,1099511624441,5,2,1600,4,2560000,5,0,0,1099511039962,33721,,1,-20,2,15392,2096022,1099509528420,661,2.077000099234283
40,109,1099511624401,1,2,1600,4,2560000,10,0,0,1099509660954,19457,,1,-19,1,282520,1697502,1099509926900,101,4.457099945284426
40,110,1099511624399,11,2,1600,4,2560000,1,0,0,1099511624400,521491,,1,-32371,45,9251,1275815,1099510348585,997,264.08309990074486
40,111,1099511624389,1,2,1600,4,2560000,10,0,0,1099512753274,30341,,1,-2935,22,11988,1994054,1099509630336,1307,49.98479993082583
40,112,1099511624383,7,2,1600,4,2560000,7,0,0,1099509755764,2143,,1,-56,4,1161,2097134,1099509527250,1091,3.59890004619956
40,113,1099511624363,11,2,1600,4,2560000,1,0,0,1099511624364,36007,,1,-4339,17,23978,1379624,1099510244740,827,43.59500005375594
40,114,1099511624293,1,2,1600,4,2560000,10,0,0,1099509773540,27901,,1,-6927,38,20644,1202470,1099510421824,787,105.95800005830824
40,115,1099511624291,11,2,1600,4,2560000,1,0,0,1099511624292,91625968691,,1,-583,8,86630,-150908,1099511775200,199,7.821599952876568
40,116,1099511624269,1,2,1600,4,2560000,10,1,1,1099510259594,1433,1099510259594,1,-4,1,796195,1364676,1099510259594,1433,1.70669995713979
40,117,1099511624251,7,2,1600,4,2560000,7,0,0,1099511736651,6883,,1,-1131,8,59303,-648455,1099512272707,569,17.67229998949915
40,118,1099511624243,11,2,1600,4,2560000,1,0,0,1099511624244,216991,,1,-17224,36,14717,-817006,1099512441250,359,136.84679998550564
40,119,1099511624213,5,2,1600,4,2560000,5,0,0,1099513720378,105509,,1,-932,12,50147,1433292,1099510190922,163,16.138700069859624
40,120,1099511624203,7,2,1600,4,2560000,7,0,0,1099511624204,287387,,1,-139,3,59522,-1976256,1099513600460,1123,5.650099948979914
40,121,1099511624191,7,2,1600,4,2560000,7,1,1,1099511478975,139,1099511478975,1,-3,1,1207885,145217,1099511478975,139,1.942700007930398
40,122,1099511624161,1,2,1600,4,2560000,10,0,0,1099512332191,9949,,1,-15,2,506496,741602,1099510882560,1283,3.494200063869357
40,123,1099511624089,1,2,1600,4,2560000,10,0,0,1099512335908,35591,,1,-367,9,46944,1894538,1099509729552,1151,16.098099993541837
40,124,1099511624077,1,2,1600,4,2560000,10,0,0,1099512682513,53857,,1,-28027,33,9316,1402014,1099510222064,1439,362.43629991076887
40,125,1099511624041,1,2,1600,4,2560000,10,0,0,1099510537536,14827,,1,-120,4,189696,282662,1099511341380,1399,11.706599965691566
40,126,1099511624033,5,2,1600,4,2560000,5,0,0,1099513145890,6793,,1,-187,2,67208,1885042,1099509738992,1259,12.288699974305928
40,127,1099511624009,5,2,1600,4,2560000,5,0,0,1099512795850,228853,,1,-3539,23,22232,1627530,1099509996480,1579,62.870799913071096
40,128,1099511623997,5,2,1600,4,2560000,5,0,0,1099509747850,732689,,1,-787,5,67829,881611,1099510742387,719,15.163300093263388
40,129,1099511623913,5,2,1600,4,2560000,5,1,1,1099511623914,751,1099511623914,1,-719,31,63752,1214826,1099510409088,151,13.363000005483627
40,130,1099511623901,5,2,1600,4,2560000,5,0,0,1099511623902,309251,,1,-5963,24,5225,-2057973,1099513681875,337,97.628099960275
40,131,1099511623879,7,2,1600,4,2560000,7,0,0,1099510238452,4663,,1,-920,20,68955,153746,1099511470134,1361,24.971500039100647
40,132,1099511623877,5,2,1600,4,2560000,5,0,0,1099511381530,23633,,1,-151,7,105788,-1645658,1099513269536,571,4.47579997126013
40,133,1099511623811,11,2,1600,4,2560000,1,0,0,1099511623812,13089424093,,1,-63347,49,590,-2091888,1099513715700,499,414.23090000171214
40,134,1099511623759,7,2,1600,4,2560000,7,0,0,1099512050767,3322903,,1,-248,8,14937,-2083918,1099513707678,1571,6.3353999285027385
40,135,1099511623739,11,2,1600,4,2560000,1,0,0,1099511623740,229343,,1,-155,4,56077,-1977531,1099513601271,431,7.513999938964844
40,136,1099511623711,7,2,1600,4,2560000,7,0,0,1099513336575,10753,,1,-14303,93,4926,-2012704,1099513636416,251,143.74199998565018
40,137,1099511623687,7,2,1600,4,2560000,7,0,0,1099513061773,289189,,1,-3619,12,1246,-2095812,1099513719500,257,49.351599998772144
40,138,1099511623633,1,2,1600,4,2560000,10,0,0,1099513612096,170029,,1,-1047,16,63552,411538,1099511212096,1439,28.165999916382134
40,139,1099511623603,7,2,1600,4,2560000,7,0,0,1099512831964,954097,,1,-328,4,79623,-1522690,1099513146294,991,9.367099963128567
40,140,1099511623601,5,2,1600,4,2560000,5,0,0,1099512440354,9337,,1,-83,3,83525,1954227,1099509669375,509,3.1831000233069062
40,141,1099511623583,11,2,1600,4,2560000,1,0,0,1099511623584,347068063,,1,-8632,20,11599,1799090,1099509824494,1217,66.50139996781945
40,142,1099511623501,1,2,1600,4,2560000,10,0,0,1099513706256,2539,,1,-907,3,11977,2065899,1099509557603,1103,24.18850001413375
40,143,1099511623499,11,2,1600,4,2560000,1,0,0,1099511623500,5595479,,1,-1627,7,50011,573373,1099511050127,1123,21.20459999423474
40,144,1099511623471,7,2,1600,4,2560000,7,0,0,1099509756100,92959,,1,-235,2,129765,663997,1099510959475,1531,11.181999929249287
40,145,1099511623459,7,2,1600,4,2560000,7,0,0,1099510754412,9007,,1,-1579,9,52122,-329200,1099511952660,701,21.87579998280853
40,146,1099511623451,11,2,1600,4,2560000,1,0,0,1099511623452,141180229,,1,-23,3,435586,-184764,1099511808216,683,0.6992999697104096
40,147,1099511623433,5,2,1600,4,2560000,5,0,0,1099511623434,265207,,1,-643,3,78632,649910,1099510973524,1033,15.859900042414665
40,148,1099511623403,11,2,1600,4,2560000,1,0,0,1099511623404,342211,,1,-7279,70,20282,1184804,1099510438600,1579,63.500499934889376
40,149,1099511623387,7,2,1600,4,2560000,7,0,0,1099509735772,265471,,1,-2091,12,37422,-1212352,1099512835740,1051,29.585400014184415
40,150,1099511623297,1,2,1600,4,2560000,10,0,0,1099509562368,5077,,1,-2811,16,25152,1618562,1099510004736,97,66.62749999668449
40,151,1099511623261,1,2,1600,4,2560000,10,0,0,1099513373823,13933,,1,-7427,28,11523,-1847131,1099513470393,1301,123.41450003441423
40,152,1099511623247,11,2,1600,4,2560000,1,0,0,1099511623248,22906492151,,1,-7979,44,1406,2093388,1099509529860,1187,61.91350007429719
40,153,1099511623237,1,2,1600,4,2560000,10,0,0,1099509636420,3121,,1,-67,1,234124,-851766,1099512475004,659,6.755399983376265
40,154,1099511623229,5,2,1600,4,2560000,5,0,0,1099509717800,46589,,1,-45779,117,8660,982254,1099510640976,1181,488.1447000661865
40,155,1099511623159,7,2,1600,4,2560000,7,0,0,1099509671497,4111,,1,-731,12,72966,-711460,1099512334620,1301,16.55260007828474
40,156,1099511623153,1,2,1600,4,2560000,10,1,1,1099513715618,929,1099513715618,1,-4,1,70073,-2092464,1099513715618,929,2.8478000313043594
40,157,1099511623141,1,2,1600,4,2560000,10,0,0,1099513029433,6427,,1,-2020,8,46499,174612,1099511448530,727,43.67220005951822
40,158,1099511623139,11,2,1600,4,2560000,1,0,0,1099511623140,113821079,,1,-34483,15,10457,792067,1099510831073,929,237.34809993766248
40,159,1099511623099,7,2,1600,4,2560000,7,0,0,1099509854313,6073,,1,-763,4,65490,-1060936,1099512684036,59,18.457999918609858
40,160,1099511623079,11,2,1600,4,2560000,1,0,0,1099511623080,12659,,1,-2039,45,23138,1818360,1099509804720,1123,29.39969999715686
40,161,1099511623069,1,2,1600,4,2560000,10,1,2,1099510036360,773,1099510036360,1,-3,1,1165028,-571118,1099512194188,1321,3.159999963827431
40,162,1099511623057,1,2,1600,4,2560000,10,1,1,1099512868370,929,1099512868370,1,-4,1,843689,-1245312,1099512868370,929,3.120299894362688
40,163,1099511623051,7,2,1600,4,2560000,7,0,0,1099511748300,112573,,1,-21163,23,2786,-2057616,1099513680668,1013,193.31619993317872
40,164,1099511623043,11,2,1600,4,2560000,1,0,0,1099511623044,30541989529,,1,-1279,23,50498,1066084,1099510556960,683,10.282499948516488
40,165,1099511622997,1,2,1600,4,2560000,10,1,1,1099509931780,877,1099509931780,1,-4,1,620046,1691218,1099509931780,877,1.7846999689936638
40,166,1099511622929,5,2,1600,4,2560000,5,0,0,1099513592720,116881,,1,-66632,108,7744,-634158,1099512257088,929,782.4275000020862
40,167,1099511622919,7,2,1600,4,2560000,7,0,0,1099511622920,33851,,1,-4899,16,26850,930724,1099510692196,1249,51.37010000180453
40,168,1099511622893,5,2,1600,4,2560000,5,0,0,1099509535540,5641,,1,-20851,44,12679,-1022791,1099512645685,659,224.91769993212074
40,169,1099511622829,1,2,1600,4,2560000,10,0,0,1099510643073,1886869,,1,-839,33,60588,-1148110,1099512770940,607,29.148400062695146
40,170,1099511622787,7,2,1600,4,2560000,7,0,0,1099510111693,159931,,1,-1563,6,36561,1519465,1099510103323,1567,16.970900003798306
40,171,1099511622779,11,2,1600,4,2560000,1,0,0,1099511622780,55363123,,1,-143887,168,374,-2092348,1099513715128,991,910.942199989222
40,172,1099511622757,1,2,1600,4,2560000,10,0,0,1099513336706,9337,,1,-843,6,49493,-1527439,1099513150197,1039,20.765200024470687
40,173,1099511622733,1,2,1600,4,2560000,10,0,0,1099510102269,20983,,1,-1236,12,30509,1802104,1099509820630,409,25.55330004543066
40,174,1099511622719,11,2,1600,4,2560000,1,0,0,1099511622720,54539267,,1,-10579,22,15395,1375049,1099510247671,1499,91.81689994875342
40,175,1099511622689,5,2,1600,4,2560000,5,0,0,1099511831906,160001,,1,-2120,28,13696,2000094,1099509622596,631,40.16660002525896
40,176,1099511622661,1,2,1600,4,2560000,10,0,0,1099511391121,6673,,1,-91,2,15345,2092037,1099509530625,41,5.607699975371361
40,177,1099511622653,5,2,1600,4,2560000,5,0,0,1099510313128,1063529,,1,-4772,36,25498,-1138218,1099512760872,1283,65.50899997819215
40,178,1099511622613,1,2,1600,4,2560000,10,1,1,1099510491410,1217,1099510491410,1,-4,1,882953,1131204,1099510491410,1217,2.785800024867058
40,179,1099511622593,5,2,1600,4,2560000,5,0,0,1099510097920,2953,,1,-26324,78,12787,306396,1099511316198,1531,330.9378999983892
40,180,1099511622571,7,2,1600,4,2560000,7,0,0,1099511622572,7057,,1,-1707,10,47585,729953,1099510892619,1193,26.79919998627156
40,181,1099511622553,1,2,1600,4,2560000,10,1,1,1099513459227,1579,1099513459227,1,-3,1,584431,-1836673,1099513459227,1579,2.354600001126528
40,182,1099511622529,1,2,1600,4,2560000,10,0,0,1099510149652,34327,,1,-132,4,175764,-565838,1099512188368,197,10.45409997459501
